[	5.02340e-01	]	2.55189e-01	6.74282e-01	2.30312e+00				
[	5.02130e-01	]	2.54560e-01	6.74678e-01	2.30298e+00				
[	5.01910e-01	]	2.53931e-01	6.75074e-01	2.30282e+00				
[	5.01690e-01	]	2.53302e-01	6.75469e-01	2.30266e+00				
[	5.01470e-01	]	2.52673e-01	6.75865e-01	2.30248e+00				
[	5.01240e-01	]	2.52042e-01	6.76261e-01	2.30230e+00				
[	5.01010e-01	]	2.51410e-01	6.76658e-01	2.30212e+00				
[	5.00780e-01	]	2.50775e-01	6.77057e-01	2.30192e+00				
[	5.00550e-01	]	2.50138e-01	6.77457e-01	2.30172e+00				
[	5.00310e-01	]	2.49498e-01	6.77859e-01	2.30151e+00				
[	5.00070e-01	]	2.48854e-01	6.78262e-01	2.30130e+00				
[	4.99830e-01	]	2.48207e-01	6.78668e-01	2.30108e+00				
[	4.99590e-01	]	2.47555e-01	6.79077e-01	2.30085e+00				
[	4.99340e-01	]	2.46900e-01	6.79487e-01	2.30062e+00				
[	4.99090e-01	]	2.46240e-01	6.79901e-01	2.30039e+00				
[	4.98840e-01	]	2.45575e-01	6.80317e-01	2.30014e+00				
[	4.98590e-01	]	2.44905e-01	6.80736e-01	2.29990e+00				
[	4.98330e-01	]	2.44229e-01	6.81159e-01	2.29965e+00				
[	4.98070e-01	]	2.43549e-01	6.81584e-01	2.29940e+00				
[	4.97810e-01	]	2.42863e-01	6.82013e-01	2.29914e+00				
[	4.97540e-01	]	2.42172e-01	6.82445e-01	2.29887e+00				
[	4.97280e-01	]	2.41475e-01	6.82880e-01	2.29861e+00				
[	4.97010e-01	]	2.40771e-01	6.83319e-01	2.29833e+00				
[	4.96740e-01	]	2.40062e-01	6.83761e-01	2.29806e+00				
[	4.96460e-01	]	2.39347e-01	6.84207e-01	2.29778e+00				
[	4.96180e-01	]	2.38626e-01	6.84657e-01	2.29750e+00				
[	4.95900e-01	]	2.37898e-01	6.85111e-01	2.29721e+00				
[	4.95620e-01	]	2.37165e-01	6.85568e-01	2.29692e+00				
[	4.95340e-01	]	2.36424e-01	6.86029e-01	2.29662e+00				
[	4.95050e-01	]	2.35677e-01	6.86493e-01	2.29632e+00				
[	4.94760e-01	]	2.34924e-01	6.86962e-01	2.29602e+00				
[	4.94470e-01	]	2.34164e-01	6.87435e-01	2.29571e+00				
[	4.94170e-01	]	2.33397e-01	6.87911e-01	2.29540e+00				
[	4.93870e-01	]	2.32624e-01	6.88392e-01	2.29509e+00				
[	4.93570e-01	]	2.31843e-01	6.88876e-01	2.29477e+00				
[	4.93270e-01	]	2.31056e-01	6.89364e-01	2.29445e+00				
[	4.92970e-01	]	2.30263e-01	6.89857e-01	2.29412e+00				
[	4.92660e-01	]	2.29462e-01	6.90353e-01	2.29379e+00				
[	4.92350e-01	]	2.28654e-01	6.90854e-01	2.29346e+00				
[	4.92040e-01	]	2.27840e-01	6.91358e-01	2.29312e+00				
[	4.91720e-01	]	2.27018e-01	6.91867e-01	2.29278e+00				
[	4.91400e-01	]	2.26190e-01	6.92379e-01	2.29243e+00				
[	4.91080e-01	]	2.25354e-01	6.92896e-01	2.29208e+00				
[	4.90760e-01	]	2.24512e-01	6.93416e-01	2.29172e+00				
[	4.90430e-01	]	2.23663e-01	6.93941e-01	2.29137e+00				
[	4.90100e-01	]	2.22808e-01	6.94469e-01	2.29100e+00				
[	4.89770e-01	]	2.21945e-01	6.95001e-01	2.29063e+00				
[	4.89440e-01	]	2.21076e-01	6.95537e-01	2.29026e+00				
[	4.89100e-01	]	2.20200e-01	6.96077e-01	2.28988e+00				
[	4.88760e-01	]	2.19318e-01	6.96621e-01	2.28950e+00				
[	4.88420e-01	]	2.18430e-01	6.97168e-01	2.28911e+00				
[	4.88080e-01	]	2.17535e-01	6.97718e-01	2.28872e+00				
[	4.87730e-01	]	2.16635e-01	6.98272e-01	2.28832e+00				
[	4.87380e-01	]	2.15729e-01	6.98829e-01	2.28791e+00				
[	4.87030e-01	]	2.14817e-01	6.99389e-01	2.28750e+00				
[	4.86680e-01	]	2.13901e-01	6.99952e-01	2.28709e+00				
[	4.86320e-01	]	2.12980e-01	7.00517e-01	2.28667e+00				
[	4.85960e-01	]	2.12054e-01	7.01085e-01	2.28624e+00				
[	4.85600e-01	]	2.11124e-01	7.01655e-01	2.28580e+00				
[	4.85230e-01	]	2.10192e-01	7.02226e-01	2.28536e+00				
[	4.84860e-01	]	2.09256e-01	7.02799e-01	2.28491e+00				
[	4.84490e-01	]	2.08319e-01	7.03372e-01	2.28445e+00				
[	4.84120e-01	]	2.07380e-01	7.03946e-01	2.28398e+00				
[	4.83750e-01	]	2.06441e-01	7.04520e-01	2.28351e+00				
[	4.83370e-01	]	2.05503e-01	7.05093e-01	2.28302e+00				
[	4.82990e-01	]	2.04567e-01	7.05665e-01	2.28252e+00				
[	4.82600e-01	]	2.03634e-01	7.06234e-01	2.28202e+00				
[	4.82220e-01	]	2.02706e-01	7.06800e-01	2.28150e+00				
[	4.81830e-01	]	2.01784e-01	7.07361e-01	2.28097e+00				
[	4.81440e-01	]	2.00870e-01	7.07918e-01	2.28042e+00				
[	4.81050e-01	]	1.99968e-01	7.08467e-01	2.27986e+00				
[	4.80660e-01	]	1.99077e-01	7.09009e-01	2.27929e+00				
[	4.80260e-01	]	1.98203e-01	7.09540e-01	2.27870e+00				
[	4.79860e-01	]	1.97347e-01	7.10060e-01	2.27809e+00				
[	4.79460e-01	]	1.96514e-01	7.10566e-01	2.27746e+00				
[	4.79060e-01	]	1.95706e-01	7.11057e-01	2.27680e+00				
[	4.78660e-01	]	1.94928e-01	7.11528e-01	2.27613e+00				
[	4.78250e-01	]	1.94186e-01	7.11979e-01	2.27542e+00				
[	4.77850e-01	]	1.93483e-01	7.12404e-01	2.27469e+00				
[	4.77440e-01	]	1.92827e-01	7.12802e-01	2.27392e+00				
[	4.77030e-01	]	1.92223e-01	7.13167e-01	2.27312e+00				
[	4.76630e-01	]	1.91680e-01	7.13496e-01	2.27228e+00				
[	4.76220e-01	]	1.91204e-01	7.13784e-01	2.27140e+00				
[	4.75810e-01	]	1.90805e-01	7.14025e-01	2.27046e+00				
[	4.75400e-01	]	1.90493e-01	7.14214e-01	2.26948e+00				
[	4.74990e-01	]	1.90279e-01	7.14344e-01	2.26843e+00				
[	4.74580e-01	]	1.90173e-01	7.14407e-01	2.26732e+00				
[	4.74170e-01	]	1.90190e-01	7.14397e-01	2.26614e+00				
[	4.73760e-01	]	1.90343e-01	7.14305e-01	2.26488e+00				
[	4.73350e-01	]	1.90646e-01	7.14121e-01	2.26353e+00				
[	4.72940e-01	]	1.91118e-01	7.13836e-01	2.26208e+00				
[	4.72530e-01	]	1.91774e-01	7.13439e-01	2.26052e+00				
[	4.72120e-01	]	1.92635e-01	7.12918e-01	2.25883e+00				
[	4.71710e-01	]	1.93721e-01	7.12260e-01	2.25701e+00				
[	4.71300e-01	]	1.95053e-01	7.11452e-01	2.25504e+00				
[	4.70900e-01	]	1.96654e-01	7.10481e-01	2.25289e+00				
[	4.70490e-01	]	1.98549e-01	7.09330e-01	2.25056e+00				
[	4.70080e-01	]	2.00762e-01	7.07983e-01	2.24802e+00				
[	4.69670e-01	]	2.03321e-01	7.06425e-01	2.24525e+00				
[	4.69250e-01	]	2.06251e-01	7.04636e-01	2.24222e+00				
[	4.68840e-01	]	2.09581e-01	7.02600e-01	2.23891e+00				
[	4.68410e-01	]	2.13338e-01	7.00297e-01	2.23527e+00				
[	4.67980e-01	]	2.17549e-01	6.97709e-01	2.23129e+00				
[	4.67540e-01	]	2.22240e-01	6.94819e-01	2.22691e+00				
[	4.67080e-01	]	2.27434e-01	6.91609e-01	2.22210e+00				
[	4.66610e-01	]	2.33151e-01	6.88063e-01	2.21682e+00				
[	4.66100e-01	]	2.39404e-01	6.84172e-01	2.21100e+00				
[	4.65560e-01	]	2.46195e-01	6.79928e-01	2.20461e+00				
[	4.64970e-01	]	2.53515e-01	6.75335e-01	2.19757e+00				
[	4.64290e-01	]	2.61331e-01	6.70409e-01	2.18983e+00				
[	4.63510e-01	]	2.69578e-01	6.65186e-01	2.18131e+00				
[	4.62560e-01	]	2.78146e-01	6.59734e-01	2.17194e+00				
[	4.61390e-01	]	2.86851e-01	6.54168e-01	2.16163e+00				
[	4.59860e-01	]	2.95404e-01	6.48672e-01	2.15031e+00				
[	4.57820e-01	]	3.03360e-01	6.43536e-01	2.13788e+00				
[	4.55030e-01	]	3.10038e-01	6.39209e-01	2.12424e+00				
[	4.51110e-01	]	3.14417e-01	6.36362e-01	2.10930e+00				
[	4.45570e-01	]	3.14994e-01	6.35987e-01	2.09296e+00				
[	4.37710e-01	]	3.09618e-01	6.39482e-01	2.07512e+00				
[	4.26730e-01	]	2.95341e-01	6.48713e-01	2.05570e+00				
[	4.11850e-01	]	2.68418e-01	6.65924e-01	2.03462e+00				
[	3.92830e-01	]	2.24645e-01	6.93336e-01	2.01185e+00				
[	3.70690e-01	]	1.60299e-01	7.32294e-01	1.98738e+00				
[	3.48660e-01	]	7.36836e-02	7.82050e-01	1.96127e+00				
[	3.32340e-01	]	-3.32610e-02	8.38851e-01	1.93367e+00				
[	3.28440e-01	]	-1.54430e-01	8.96333e-01	1.90480e+00				
[	3.42010e-01	]	-2.80851e-01	9.47545e-01	1.87500e+00				
[	3.73920e-01	]	-4.03251e-01	9.87485e-01	1.84468e+00				
[	4.20450e-01	]	-5.14414e-01	1.01449e+00	1.81432e+00				
[	4.75040e-01	]	-6.10233e-01	1.02987e+00	1.78440e+00				
[	5.30880e-01	]	-6.89506e-01	1.03651e+00	1.75538e+00				
[	5.82700e-01	]	-7.53058e-01	1.03752e+00	1.72768e+00				
[	6.27450e-01	]	-8.02812e-01	1.03547e+00	1.70165e+00				
[	6.64020e-01	]	-8.41074e-01	1.03210e+00	1.67757e+00				
[	6.92630e-01	]	-8.70091e-01	1.02847e+00	1.65565e+00				
[	7.14230e-01	]	-8.91838e-01	1.02511e+00	1.63605e+00				
[	7.30000e-01	]	-9.07945e-01	1.02228e+00	1.61888e+00				
[	7.41150e-01	]	-9.19692e-01	1.02001e+00	1.60422e+00				
[	7.48700e-01	]	-9.28053e-01	1.01830e+00	1.59213e+00				
[	7.53480e-01	]	-9.33738e-01	1.01709e+00	1.58262e+00				
[	7.56090e-01	]	-9.37235e-01	1.01632e+00	1.57572e+00				
[	7.56920e-01	]	-9.38844e-01	1.01596e+00	1.57143e+00				
[	7.56120e-01	]	-9.38698e-01	1.01600e+00	1.56977e+00				
[	7.53680e-01	]	-9.36775e-01	1.01642e+00	1.57070e+00				
[	7.49330e-01	]	-9.32887e-01	1.01727e+00	1.57424e+00				
[	7.42630e-01	]	-9.26676e-01	1.01859e+00	1.58034e+00				
[	7.32860e-01	]	-9.17575e-01	1.02043e+00	1.58899e+00				
[	7.19110e-01	]	-9.04774e-01	1.02285e+00	1.60011e+00				
[	7.00200e-01	]	-8.87167e-01	1.02587e+00	1.61366e+00				
[	6.74840e-01	]	-8.63301e-01	1.02940e+00	1.62951e+00				
[	6.41770e-01	]	-8.31335e-01	1.03310e+00	1.64753e+00				
[	6.00110e-01	]	-7.89052e-01	1.03629e+00	1.66752e+00				
[	5.49940e-01	]	-7.33959e-01	1.03762e+00	1.68921e+00				
[	4.92970e-01	]	-6.63574e-01	1.03495e+00	1.71229e+00				
[	4.33220e-01	]	-5.75978e-01	1.02524e+00	1.73633e+00				
[	3.77050e-01	]	-4.70685e-01	1.00497e+00	1.76085e+00				
[	3.32100e-01	]	-3.49711e-01	9.71239e-01	1.78534e+00				
[	3.04800e-01	]	-2.18421e-01	9.23426e-01	1.80924e+00				
[	2.97590e-01	]	-8.54109e-02	8.64520e-01	1.83205e+00				
[	3.07590e-01	]	3.91813e-02	8.00947e-01	1.85332e+00				
[	3.07590e-01	]	3.91813e-02	8.00947e-01	1.85332e+00				
[	2.97590e-01	]	-8.54109e-02	8.64520e-01	1.83205e+00				
[	3.04800e-01	]	-2.18421e-01	9.23426e-01	1.80924e+00				
[	3.32100e-01	]	-3.49711e-01	9.71239e-01	1.78534e+00				
[	3.77050e-01	]	-4.70685e-01	1.00497e+00	1.76085e+00				
[	4.33220e-01	]	-5.75978e-01	1.02524e+00	1.73633e+00				
[	4.92970e-01	]	-6.63574e-01	1.03495e+00	1.71229e+00				
[	5.49940e-01	]	-7.33959e-01	1.03762e+00	1.68921e+00				
[	6.00110e-01	]	-7.89052e-01	1.03629e+00	1.66752e+00				
[	6.41770e-01	]	-8.31335e-01	1.03310e+00	1.64753e+00				
[	6.74840e-01	]	-8.63301e-01	1.02940e+00	1.62951e+00				
[	7.00200e-01	]	-8.87167e-01	1.02587e+00	1.61366e+00				
[	7.19110e-01	]	-9.04774e-01	1.02285e+00	1.60011e+00				
[	7.32860e-01	]	-9.17575e-01	1.02043e+00	1.58899e+00				
[	7.42630e-01	]	-9.26676e-01	1.01859e+00	1.58034e+00				
[	7.49330e-01	]	-9.32887e-01	1.01727e+00	1.57424e+00				
[	7.53680e-01	]	-9.36775e-01	1.01642e+00	1.57070e+00				
[	7.56120e-01	]	-9.38698e-01	1.01600e+00	1.56977e+00				
[	7.56920e-01	]	-9.38844e-01	1.01596e+00	1.57143e+00				
[	7.56090e-01	]	-9.37235e-01	1.01632e+00	1.57572e+00				
[	7.53480e-01	]	-9.33738e-01	1.01709e+00	1.58262e+00				
[	7.48700e-01	]	-9.28053e-01	1.01830e+00	1.59213e+00				
[	7.41150e-01	]	-9.19692e-01	1.02001e+00	1.60422e+00				
[	7.30000e-01	]	-9.07945e-01	1.02228e+00	1.61888e+00				
[	7.14230e-01	]	-8.91838e-01	1.02511e+00	1.63605e+00				
[	6.92630e-01	]	-8.70091e-01	1.02847e+00	1.65565e+00				
[	6.64020e-01	]	-8.41074e-01	1.03210e+00	1.67757e+00				
[	6.27450e-01	]	-8.02812e-01	1.03547e+00	1.70165e+00				
[	5.82700e-01	]	-7.53058e-01	1.03752e+00	1.72768e+00				
[	5.30880e-01	]	-6.89506e-01	1.03651e+00	1.75538e+00				
[	4.75040e-01	]	-6.10233e-01	1.02987e+00	1.78440e+00				
[	4.20450e-01	]	-5.14414e-01	1.01449e+00	1.81432e+00				
[	3.73920e-01	]	-4.03251e-01	9.87485e-01	1.84468e+00				
[	3.42010e-01	]	-2.80851e-01	9.47545e-01	1.87500e+00				
[	3.28440e-01	]	-1.54430e-01	8.96333e-01	1.90480e+00				
[	3.32340e-01	]	-3.32610e-02	8.38851e-01	1.93367e+00				
[	3.48660e-01	]	7.36836e-02	7.82050e-01	1.96127e+00				
[	3.70690e-01	]	1.60299e-01	7.32294e-01	1.98738e+00				
[	3.92830e-01	]	2.24645e-01	6.93336e-01	2.01185e+00				
[	4.11850e-01	]	2.68418e-01	6.65924e-01	2.03462e+00				
[	4.26730e-01	]	2.95341e-01	6.48713e-01	2.05570e+00				
[	4.37710e-01	]	3.09618e-01	6.39482e-01	2.07512e+00				
[	4.45570e-01	]	3.14994e-01	6.35987e-01	2.09296e+00				
[	4.51110e-01	]	3.14417e-01	6.36362e-01	2.10930e+00				
[	4.55030e-01	]	3.10038e-01	6.39209e-01	2.12424e+00				
[	4.57820e-01	]	3.03360e-01	6.43536e-01	2.13788e+00				
[	4.59860e-01	]	2.95404e-01	6.48672e-01	2.15031e+00				
[	4.61390e-01	]	2.86851e-01	6.54168e-01	2.16163e+00				
[	4.62560e-01	]	2.78146e-01	6.59734e-01	2.17194e+00				
[	4.63510e-01	]	2.69578e-01	6.65186e-01	2.18131e+00				
[	4.64290e-01	]	2.61331e-01	6.70409e-01	2.18983e+00				
[	4.64970e-01	]	2.53515e-01	6.75335e-01	2.19757e+00				
[	4.65560e-01	]	2.46195e-01	6.79928e-01	2.20461e+00				
[	4.66100e-01	]	2.39404e-01	6.84172e-01	2.21100e+00				
[	4.66610e-01	]	2.33151e-01	6.88063e-01	2.21682e+00				
[	4.67080e-01	]	2.27434e-01	6.91609e-01	2.22210e+00				
[	4.67540e-01	]	2.22240e-01	6.94819e-01	2.22691e+00				
[	4.67980e-01	]	2.17549e-01	6.97709e-01	2.23129e+00				
[	4.68410e-01	]	2.13338e-01	7.00297e-01	2.23527e+00				
[	4.68840e-01	]	2.09581e-01	7.02600e-01	2.23891e+00				
[	4.69250e-01	]	2.06251e-01	7.04636e-01	2.24222e+00				
[	4.69670e-01	]	2.03321e-01	7.06425e-01	2.24525e+00				
[	4.70080e-01	]	2.00762e-01	7.07983e-01	2.24802e+00				
[	4.70490e-01	]	1.98549e-01	7.09330e-01	2.25056e+00				
[	4.70900e-01	]	1.96654e-01	7.10481e-01	2.25289e+00				
[	4.71300e-01	]	1.95053e-01	7.11452e-01	2.25504e+00				
[	4.71710e-01	]	1.93721e-01	7.12260e-01	2.25701e+00				
[	4.72120e-01	]	1.92635e-01	7.12918e-01	2.25883e+00				
[	4.72530e-01	]	1.91774e-01	7.13439e-01	2.26052e+00				
[	4.72940e-01	]	1.91118e-01	7.13836e-01	2.26208e+00				
[	4.73350e-01	]	1.90646e-01	7.14121e-01	2.26353e+00				
[	4.73760e-01	]	1.90343e-01	7.14305e-01	2.26488e+00				
[	4.74170e-01	]	1.90190e-01	7.14397e-01	2.26614e+00				
[	4.74580e-01	]	1.90173e-01	7.14407e-01	2.26732e+00				
[	4.74990e-01	]	1.90279e-01	7.14344e-01	2.26843e+00				
[	4.75400e-01	]	1.90493e-01	7.14214e-01	2.26948e+00				
[	4.75810e-01	]	1.90805e-01	7.14025e-01	2.27046e+00				
[	4.76220e-01	]	1.91204e-01	7.13784e-01	2.27140e+00				
[	4.76630e-01	]	1.91680e-01	7.13496e-01	2.27228e+00				
[	4.77030e-01	]	1.92223e-01	7.13167e-01	2.27312e+00				
[	4.77440e-01	]	1.92827e-01	7.12802e-01	2.27392e+00				
[	4.77850e-01	]	1.93483e-01	7.12404e-01	2.27469e+00				
[	4.78250e-01	]	1.94186e-01	7.11979e-01	2.27542e+00				
[	4.78660e-01	]	1.94928e-01	7.11528e-01	2.27613e+00				
[	4.79060e-01	]	1.95706e-01	7.11057e-01	2.27680e+00				
[	4.79460e-01	]	1.96514e-01	7.10566e-01	2.27746e+00				
[	4.79860e-01	]	1.97347e-01	7.10060e-01	2.27809e+00				
[	4.80260e-01	]	1.98203e-01	7.09540e-01	2.27870e+00				
[	4.80660e-01	]	1.99077e-01	7.09009e-01	2.27929e+00				
[	4.81050e-01	]	1.99968e-01	7.08467e-01	2.27986e+00				
[	4.81440e-01	]	2.00870e-01	7.07918e-01	2.28042e+00				
[	4.81830e-01	]	2.01784e-01	7.07361e-01	2.28097e+00				
[	4.82220e-01	]	2.02706e-01	7.06800e-01	2.28150e+00				
[	4.82600e-01	]	2.03634e-01	7.06234e-01	2.28202e+00				
[	4.82990e-01	]	2.04567e-01	7.05665e-01	2.28252e+00				
[	4.83370e-01	]	2.05503e-01	7.05093e-01	2.28302e+00				
[	4.83750e-01	]	2.06441e-01	7.04520e-01	2.28351e+00				
[	4.84120e-01	]	2.07380e-01	7.03946e-01	2.28398e+00				
[	4.84490e-01	]	2.08319e-01	7.03372e-01	2.28445e+00				
[	4.84860e-01	]	2.09256e-01	7.02799e-01	2.28491e+00				
[	4.85230e-01	]	2.10192e-01	7.02226e-01	2.28536e+00				
[	4.85600e-01	]	2.11124e-01	7.01655e-01	2.28580e+00				
[	4.85960e-01	]	2.12054e-01	7.01085e-01	2.28624e+00				
[	4.86320e-01	]	2.12980e-01	7.00517e-01	2.28667e+00				
[	4.86680e-01	]	2.13901e-01	6.99952e-01	2.28709e+00				
[	4.87030e-01	]	2.14817e-01	6.99389e-01	2.28750e+00				
[	4.87380e-01	]	2.15729e-01	6.98829e-01	2.28791e+00				
[	4.87730e-01	]	2.16635e-01	6.98272e-01	2.28832e+00				
[	4.88080e-01	]	2.17535e-01	6.97718e-01	2.28872e+00				
[	4.88420e-01	]	2.18430e-01	6.97168e-01	2.28911e+00				
[	4.88760e-01	]	2.19318e-01	6.96621e-01	2.28950e+00				
[	4.89100e-01	]	2.20200e-01	6.96077e-01	2.28988e+00				
[	4.89440e-01	]	2.21076e-01	6.95537e-01	2.29026e+00				
[	4.89770e-01	]	2.21945e-01	6.95001e-01	2.29063e+00				
[	4.90100e-01	]	2.22808e-01	6.94469e-01	2.29100e+00				
[	4.90430e-01	]	2.23663e-01	6.93941e-01	2.29137e+00				
[	4.90760e-01	]	2.24512e-01	6.93416e-01	2.29172e+00				
[	4.91080e-01	]	2.25354e-01	6.92896e-01	2.29208e+00				
[	4.91400e-01	]	2.26190e-01	6.92379e-01	2.29243e+00				
[	4.91720e-01	]	2.27018e-01	6.91867e-01	2.29278e+00				
[	4.92040e-01	]	2.27840e-01	6.91358e-01	2.29312e+00				
[	4.92350e-01	]	2.28654e-01	6.90854e-01	2.29346e+00				
[	4.92660e-01	]	2.29462e-01	6.90353e-01	2.29379e+00				
[	4.92970e-01	]	2.30263e-01	6.89857e-01	2.29412e+00				
[	4.93270e-01	]	2.31056e-01	6.89364e-01	2.29445e+00				
[	4.93570e-01	]	2.31843e-01	6.88876e-01	2.29477e+00				
[	4.93870e-01	]	2.32624e-01	6.88392e-01	2.29509e+00				
[	4.94170e-01	]	2.33397e-01	6.87911e-01	2.29540e+00				
[	4.94470e-01	]	2.34164e-01	6.87435e-01	2.29571e+00				
[	4.94760e-01	]	2.34924e-01	6.86962e-01	2.29602e+00				
[	4.95050e-01	]	2.35677e-01	6.86493e-01	2.29632e+00				
[	4.95340e-01	]	2.36424e-01	6.86029e-01	2.29662e+00				
[	4.95620e-01	]	2.37165e-01	6.85568e-01	2.29692e+00				
[	4.95900e-01	]	2.37898e-01	6.85111e-01	2.29721e+00				
[	4.96180e-01	]	2.38626e-01	6.84657e-01	2.29750e+00				
[	4.96460e-01	]	2.39347e-01	6.84207e-01	2.29778e+00				
[	4.96740e-01	]	2.40062e-01	6.83761e-01	2.29806e+00				
[	4.97010e-01	]	2.40771e-01	6.83319e-01	2.29833e+00				
[	4.97280e-01	]	2.41475e-01	6.82880e-01	2.29861e+00				
[	4.97540e-01	]	2.42172e-01	6.82445e-01	2.29887e+00				
[	4.97810e-01	]	2.42863e-01	6.82013e-01	2.29914e+00				
[	4.98070e-01	]	2.43549e-01	6.81584e-01	2.29940e+00				
[	4.98330e-01	]	2.44229e-01	6.81159e-01	2.29965e+00				
[	4.98590e-01	]	2.44905e-01	6.80736e-01	2.29990e+00				
[	4.98840e-01	]	2.45575e-01	6.80317e-01	2.30014e+00				
[	4.99090e-01	]	2.46240e-01	6.79901e-01	2.30039e+00				
