[	9.58320e-01	]	-9.99999e-01	9.99999e-01	1.88090e+00				
[	8.85880e-01	]	-9.52955e-01	1.01270e+00	1.88090e+00				
[	8.11030e-01	]	-8.99071e-01	1.02387e+00	1.88489e+00				
[	7.50220e-01	]	-8.50033e-01	1.03108e+00	1.89240e+00				
[	6.90740e-01	]	-7.96419e-01	1.03587e+00	1.90307e+00				
[	6.30260e-01	]	-7.34749e-01	1.03763e+00	1.91650e+00				
[	5.68670e-01	]	-6.62080e-01	1.03486e+00	1.93229e+00				
[	5.08240e-01	]	-5.76352e-01	1.02531e+00	1.95001e+00				
[	4.53320e-01	]	-4.76991e-01	1.00644e+00	1.96917e+00				
[	4.09310e-01	]	-3.65632e-01	9.76285e-01	1.98929e+00				
[	3.80830e-01	]	-2.46642e-01	9.34628e-01	2.00985e+00				
[	3.69640e-01	]	-1.26904e-01	8.83954e-01	2.03041e+00				
[	3.73650e-01	]	-1.45107e-02	8.29280e-01	2.05056e+00				
[	3.87830e-01	]	8.33460e-02	7.76656e-01	2.06998e+00				
[	4.06440e-01	]	1.62289e-01	7.31112e-01	2.08844e+00				
[	4.24960e-01	]	2.21422e-01	6.95325e-01	2.10581e+00				
[	4.40900e-01	]	2.62636e-01	6.69585e-01	2.12201e+00				
[	4.53450e-01	]	2.89263e-01	6.52621e-01	2.13701e+00				
[	4.62810e-01	]	3.04897e-01	6.42543e-01	2.15085e+00				
[	4.69580e-01	]	3.12701e-01	6.37480e-01	2.16355e+00				
[	4.74390e-01	]	3.15166e-01	6.35875e-01	2.17517e+00				
[	4.77800e-01	]	3.14128e-01	6.36551e-01	2.18579e+00				
[	4.80210e-01	]	3.10878e-01	6.38664e-01	2.19547e+00				
[	4.81930e-01	]	3.06302e-01	6.41632e-01	2.20427e+00				
[	4.83170e-01	]	3.00997e-01	6.45065e-01	2.21227e+00				
[	4.84070e-01	]	2.95357e-01	6.48703e-01	2.21953e+00				
[	4.84740e-01	]	2.89639e-01	6.52380e-01	2.22611e+00				
[	4.85240e-01	]	2.84008e-01	6.55990e-01	2.23207e+00				
[	4.85610e-01	]	2.78565e-01	6.59468e-01	2.23746e+00				
[	4.85890e-01	]	2.73370e-01	6.62777e-01	2.24233e+00				
[	4.86100e-01	]	2.68457e-01	6.65898e-01	2.24673e+00				
[	4.86260e-01	]	2.63839e-01	6.68824e-01	2.25070e+00				
[	4.86370e-01	]	2.59519e-01	6.71553e-01	2.25428e+00				
[	4.86450e-01	]	2.55491e-01	6.74093e-01	2.25751e+00				
[	4.86500e-01	]	2.51744e-01	6.76449e-01	2.26041e+00				
