[	1.2201	[	-1.0	1.0	-1.92522
[	1.0818549310523766	[	-0.922016682997144	1.030694573794553	-1.9281114945493094
[	0.9836613045342312	[	-0.8568392983967902	1.0502102931494004	-1.943036457959445
[	0.8961224448340431	[	-0.7886417502717883	1.0648882447709078	-1.968130438174487
[	0.7959007718878408	[	-0.6972124576449555	1.07601456211147	-2.0018022654912433
[	0.6787072547940828	[	-0.5647443862091981	1.076451871244345	-2.0421743897544116
[	0.5649497643612829	[	-0.3803460370297056	1.0500550458455036	-2.0867789713471594
[	0.49363077124167065	[	-0.1542459840079218	0.9818488216609972	-2.132696737298877
[	0.4855675296343814	[	0.07190822490622795	0.8816790294826861	-2.177093136200938
[	0.5173844472230574	[	0.24631415628090975	0.7867197437666866	-2.217844817485231
[	0.5528642758929775	[	0.34808653137024737	0.7252967524981621	-2.253863563347417
[	0.5768281781438303	[	0.39194912536471876	0.6975953274145525	-2.284911790043828
[	0.5901975054618954	[	0.4019512975931831	0.6911803921502654	-2.311254847313867
[	0.5972154599080995	[	0.3955410393851108	0.6952957632454726	-2.3333695425272927
[	0.600932333032443	[	0.382336360805835	0.7037260414874104	-2.3517898660698537
[	0.6029630436047593	[	0.36705545602196504	0.713402703503552	-2.367058347566549
[	0.6041187302607091	[	0.3518758057182933	0.7229303412393486	-2.3796284100646963
[	0.60479	[	0.33774099999999996	0.731724	-2.38996
[	0.6051828737696243	[	0.32500381419796565	0.7395833792458267	-2.3983905139347486
[	0.6054040272832949	[	0.31373970396310935	0.7464819151558646	-2.4052605492320778
[	0.6054904807210577	[	0.3038904816097672	0.7524730167795199	-2.41082751152094
[	0.6054985242772443	[	0.29534261497041575	0.757641048434024	-2.41531414246709
[	0.6054383916757701	[	0.2879580619681334	0.7620831615875261	-2.418911845216324
[	0.6053295417096891	[	0.28159464560616465	0.7658934303460778	-2.4217824157667303
[	0.605185889569752	[	0.27611711842432707	0.7691603251451161	-2.424053855632057
[	0.605006923096622	[	0.27139760422261644	0.7719651487561432	-2.4258247252088116
[	0.6047937062988966	[	0.2673214590959824	0.7743802951988528	-2.4272007583740187
[	0.6045692857494948	[	0.2637870696839874	0.7764694916150697	-2.428246511588084
[	0.6043302419934303	[	0.26070382353666266	0.7782872695196558	-2.429016666802655
[	0.6040634580364894	[	0.25799484699726855	0.7798815030211842	-2.4295651432792114
[	0.6037994389300174	[	0.2555924834604086	0.7812926621193065	-2.4299300728211315
[	0.6035070840773539	[	0.25343987661257666	0.7825549694087868	-2.4301484673661684
[	0.6032094672660162	[	0.25148907658773106	0.7836971406850181	-2.430237611500779
[	0.6029082320940465	[	0.24969913213861036	0.7847437970357994	-2.430232614505094
[	0.60259	[	0.248036	0.785716	-2.43014
[	0.6022623197225243	[	0.24647044826559764	0.7866288392370177	-2.4299668439392113
[	0.6019235546315661	[	0.24498094472000626	0.7874964447269182	-2.429748813679705
[	0.601582112478706	[	0.24354723671621534	0.7883312500769369	-2.4294715490569536
[	0.6012279374153521	[	0.24215401903264483	0.7891417223436169	-2.429148838600059
[	0.6008569612607874	[	0.2407875036819888	0.7899353134849237	-2.4287984003753804
[	0.6004862150068758	[	0.23943738943752726	0.7907192510911547	-2.4284122501074425
[	0.6001130562743412	[	0.23809610777060242	0.7914973648806636	-2.4279953186185868
[	0.5997235296006787	[	0.23675552864519087	0.7922737338854688	-2.427559933628296
[	0.5993162345781542	[	0.23541090417912597	0.7930519362538948	-2.42709182394547
[	0.5989149884848687	[	0.2340573279944847	0.7938347127787964	-2.426610371894097
[	0.5985024507352212	[	0.2326898287914929	0.7946239120554461	-2.426101167525327
[	0.5980780911809735	[	0.2313069727139312	0.7954222571195737	-2.4255771843734273
[	0.5976444791867606	[	0.22990608967480755	0.7962298978699625	-2.4250382756563735
[	0.5972152906778502	[	0.22848400025079585	0.7970493104171769	-2.42448546103731
[	0.5967621441818327	[	0.2270396765862086	0.7978794642702234	-2.423904399495011
[	0.5963084546684058	[	0.22557188387667543	0.7987233169659572	-2.4233211225653806
[	0.59585	[	0.224078	0.79958	-2.42271
[	0.5953734797232159	[	0.2225595895196133	0.8004508846510232	-2.422093151816668
[	0.594897865295414	[	0.22101302089174799	0.8013362455019929	-2.421459718274541
[	0.5944074639056028	[	0.2194397461464953	0.8022370514616274	-2.420808048442273
[	0.5939136108291448	[	0.2178371398668305	0.8031517891034574	-2.4201476798155634
[	0.5934114543065832	[	0.21620587239264613	0.8040830801144835	-2.419458461560763
[	0.5928992337013375	[	0.21454401490029767	0.8050306561575954	-2.418765120855298
[	0.5923849576084191	[	0.21285102733040775	0.805993919057802	-2.418056029506049
[	0.5918546921166221	[	0.21112815657210798	0.8069728155824182	-2.4173310627201063
[	0.5913257529041097	[	0.209374096680137	0.8079689933143341	-2.416589707798617
[	0.5907789517430225	[	0.2075871341041374	0.8089824769125048	-2.415825766887464
[	0.5902282569663246	[	0.2057690674783013	0.8100119305945227	-2.41504938010031
[	0.589674763010986	[	0.20391862179204162	0.8110572703724217	-2.414259339014489
[	0.5890991307433856	[	0.20203726973990488	0.8121192924664622	-2.4134468707534875
[	0.5885277023524921	[	0.20012633358790527	0.8131972113197137	-2.412620924604668
[	0.587944578874409	[	0.19818600248137933	0.814289836111209	-2.411781419316354
[	0.5873607524701752	[	0.19622037605430404	0.8153940818976653	-2.4109151185059425
[	0.58676	[	0.19423299999999996	0.81651	-2.41004
[	0.5861597249908103	[	0.1922290370129734	0.8176319707225327	-2.4091405239586816
[	0.5855544322828333	[	0.1902178856041569	0.8187574433074616	-2.408220842156116
[	0.5849481491478915	[	0.18821003447440438	0.8198782777041014	-2.407271567384161
[	0.5843294351032137	[	0.1862212133932446	0.8209876997732127	-2.406307728643696
[	0.5837118159642958	[	0.18427186986531804	0.822073358494219	-2.405321612647092
[	0.5830952094002037	[	0.18238747828165314	0.8231209739212071	-2.4042928433428634
[	0.582465597813024	[	0.18060304470382516	0.8241115053116201	-2.4032435198670457
[	0.5818496530894687	[	0.17896104824851689	0.8250215855083175	-2.4021460628121836
[	0.5812415408322645	[	0.1775176959784767	0.8258204590068804	-2.400998517934287
[	0.5806294489288439	[	0.17633812794297415	0.8264731551670671	-2.399783255453412
[	0.580029878590293	[	0.1755055107380253	0.8269334177134511	-2.398490577884877
[	0.5794296105643133	[	0.17511498863031	0.8271488255817501	-2.3971053197869128
[	0.5788396611713403	[	0.17528232874942945	0.827056175859405	-2.3955832916850976
[	0.5782463660789348	[	0.1761374086443065	0.8265844561686875	-2.393891574596021
[	0.5776643572705498	[	0.17783003833811464	0.8256478567329096	-2.3919741446804883
[	0.5770802648615406	[	0.18052447192115373	0.8241550048444415	-2.3897891852284348
[	0.57649	[	0.184401	0.822002	-2.38723
[	0.5758827027710863	[	0.18965117328291098	0.8190741452753681	-2.3842146832927256
[	0.5752662058925586	[	0.19647740226720534	0.8152497775368579	-2.3806031442265336
[	0.5746190489309163	[	0.205085256161005	0.8103982311345379	-2.3762555774186085
[	0.5739368303742184	[	0.2156824418837845	0.8043811898519515	-2.37095641934578
[	0.573215052730379	[	0.2284719646852226	0.7970563044901475	-2.364501259237118
[	0.5724488764423887	[	0.24364450428621376	0.7882746449178906	-2.356596350723086
[	0.5716067772082953	[	0.26137449212543157	0.7778926223371234	-2.346912947799741
[	0.5706747564946312	[	0.28179724393504146	0.7657726332226363	-2.3350533370307405
[	0.5696175020247805	[	0.3049823656422262	0.7518109336768393	-2.3205534195888244
[	0.5683357275860643	[	0.33087110569429734	0.7359707512736808	-2.302881338082125
[	0.5666541045613479	[	0.35913022565001274	0.7183881821859633	-2.281404124549565
[	0.5641550130285083	[	0.3888296458196342	0.6995880136973868	-2.255405087145294
[	0.5599207131804499	[	0.4177070579365209	0.6810029735084318	-2.224095867592032
[	0.5518674031919322	[	0.4404813109856246	0.6661385651966587	-2.1865690850563078
[	0.5355357957496613	[	0.44531462922084775	0.6629613931728161	-2.141937922909098
[	0.5032218751388073	[	0.4082668414626199	0.6871136210731466	-2.089291514091939
[	0.4500799999999989	[	0.29291199999999706	0.7591060000000017	-2.028019999999999
[	0.39802709117898816	[	0.07694036041038321	0.8791388663705627	-1.9581258957053946
