[	5.90430e-01	4.35060e-01	1.11730e+00	5.39860e-01	-3.61020e-03	]	-1.00000e+00	1.00000e+00	2.05808e-02
[	5.86240e-01	4.31160e-01	1.11210e+00	5.35770e-01	-6.64680e-03	]	-9.98070e-01	1.00113e+00	2.05808e-02
[	5.83150e-01	4.28270e-01	1.10820e+00	5.32760e-01	-8.86500e-03	]	-9.96633e-01	1.00196e+00	2.06883e-02
[	5.80390e-01	4.25670e-01	1.10480e+00	5.30080e-01	-1.08330e-02	]	-9.95335e-01	1.00272e+00	2.08779e-02
[	5.78080e-01	4.23480e-01	1.10190e+00	5.27840e-01	-1.24590e-02	]	-9.94240e-01	1.00335e+00	2.11277e-02
[	5.76150e-01	4.21640e-01	1.09950e+00	5.25980e-01	-1.37990e-02	]	-9.93317e-01	1.00388e+00	2.14198e-02
[	5.74550e-01	4.20100e-01	1.09750e+00	5.24430e-01	-1.49020e-02	]	-9.92539e-01	1.00433e+00	2.17397e-02
[	5.73210e-01	4.18800e-01	1.09580e+00	5.23140e-01	-1.58080e-02	]	-9.91883e-01	1.00470e+00	2.20757e-02
[	5.72090e-01	4.17710e-01	1.09440e+00	5.22070e-01	-1.65510e-02	]	-9.91330e-01	1.00502e+00	2.24185e-02
[	5.71160e-01	4.16790e-01	1.09320e+00	5.21190e-01	-1.71580e-02	]	-9.90864e-01	1.00528e+00	2.27607e-02
[	5.70390e-01	4.16020e-01	1.09220e+00	5.20460e-01	-1.76530e-02	]	-9.90471e-01	1.00550e+00	2.30964e-02
[	5.69750e-01	4.15370e-01	1.09140e+00	5.19850e-01	-1.80560e-02	]	-9.90140e-01	1.00569e+00	2.34212e-02
[	5.69220e-01	4.14820e-01	1.09070e+00	5.19350e-01	-1.83820e-02	]	-9.89860e-01	1.00585e+00	2.37316e-02
[	5.68780e-01	4.14370e-01	1.09010e+00	5.18940e-01	-1.86450e-02	]	-9.89625e-01	1.00598e+00	2.40250e-02
[	5.68410e-01	4.13980e-01	1.08960e+00	5.18600e-01	-1.88570e-02	]	-9.89426e-01	1.00609e+00	2.42995e-02
[	5.68110e-01	4.13660e-01	1.08920e+00	5.18320e-01	-1.90280e-02	]	-9.89259e-01	1.00618e+00	2.45538e-02
[	5.67860e-01	4.13390e-01	1.08890e+00	5.18090e-01	-1.91640e-02	]	-9.89118e-01	1.00626e+00	2.47869e-02
[	5.67650e-01	4.13160e-01	1.08860e+00	5.17900e-01	-1.92730e-02	]	-9.88999e-01	1.00632e+00	2.49984e-02
[	5.67480e-01	4.12970e-01	1.08840e+00	5.17740e-01	-1.93600e-02	]	-9.88898e-01	1.00637e+00	2.51879e-02
[	5.67340e-01	4.12810e-01	1.08820e+00	5.17620e-01	-1.94300e-02	]	-9.88814e-01	1.00642e+00	2.53556e-02
[	5.67220e-01	4.12680e-01	1.08800e+00	5.17510e-01	-1.94860e-02	]	-9.88742e-01	1.00645e+00	2.55015e-02
[	5.67130e-01	4.12570e-01	1.08790e+00	5.17420e-01	-1.95320e-02	]	-9.88682e-01	1.00648e+00	2.56259e-02
[	5.67050e-01	4.12480e-01	1.08780e+00	5.17350e-01	-1.95700e-02	]	-9.88631e-01	1.00650e+00	2.57293e-02
[	5.66980e-01	4.12400e-01	1.08770e+00	5.17290e-01	-1.96020e-02	]	-9.88588e-01	1.00652e+00	2.58119e-02
[	5.66920e-01	4.12340e-01	1.08760e+00	5.17240e-01	-1.96300e-02	]	-9.88551e-01	1.00654e+00	2.58744e-02
[	5.66870e-01	4.12290e-01	1.08750e+00	5.17190e-01	-1.96560e-02	]	-9.88521e-01	1.00654e+00	2.59172e-02
[	5.66830e-01	4.12240e-01	1.08750e+00	5.17150e-01	-1.96800e-02	]	-9.88494e-01	1.00655e+00	2.59410e-02
[	5.66790e-01	4.12210e-01	1.08740e+00	5.17120e-01	-1.97030e-02	]	-9.88472e-01	1.00656e+00	2.59462e-02
[	5.66760e-01	4.12180e-01	1.08740e+00	5.17080e-01	-1.97270e-02	]	-9.88453e-01	1.00656e+00	2.59334e-02
[	5.66730e-01	4.12160e-01	1.08740e+00	5.17050e-01	-1.97520e-02	]	-9.88437e-01	1.00656e+00	2.59032e-02
[	5.66700e-01	4.12140e-01	1.08730e+00	5.17020e-01	-1.97790e-02	]	-9.88424e-01	1.00655e+00	2.58560e-02
[	5.66670e-01	4.12120e-01	1.08730e+00	5.16990e-01	-1.98070e-02	]	-9.88412e-01	1.00655e+00	2.57925e-02
[	5.66640e-01	4.12110e-01	1.08730e+00	5.16960e-01	-1.98370e-02	]	-9.88402e-01	1.00654e+00	2.57131e-02
