[	1.59400e+00	1.59400e+00	1.59400e+00	1.59400e+00	1.59400e+00	]	-1.00000e+00	1.00000e+00	2.10996e+00
[	1.48780e+00	1.48780e+00	1.48780e+00	1.48780e+00	1.48780e+00	]	-9.56221e-01	1.03118e+00	2.10996e+00
[	1.38500e+00	1.38500e+00	1.38500e+00	1.38500e+00	1.38500e+00	]	-9.10110e-01	1.06055e+00	2.11511e+00
[	1.30020e+00	1.30020e+00	1.30020e+00	1.30020e+00	1.30020e+00	]	-8.68495e-01	1.08414e+00	2.12496e+00
[	1.20630e+00	1.20630e+00	1.20630e+00	1.20630e+00	1.20630e+00	]	-8.18518e-01	1.10896e+00	2.13917e+00
[	1.09160e+00	1.09160e+00	1.09160e+00	1.09160e+00	1.09160e+00	]	-7.51656e-01	1.13650e+00	2.15736e+00
[	9.49780e-01	9.49780e-01	9.49780e-01	9.49780e-01	9.49780e-01	]	-6.57966e-01	1.16490e+00	2.17902e+00
[	7.84630e-01	7.84630e-01	7.84630e-01	7.84630e-01	7.84630e-01	]	-5.26372e-01	1.18658e+00	2.20355e+00
[	6.16760e-01	6.16760e-01	6.16760e-01	6.16760e-01	6.16760e-01	]	-3.47028e-01	1.18616e+00	2.23012e+00
[	4.83610e-01	4.83610e-01	4.83610e-01	4.83610e-01	4.83610e-01	]	-1.17216e-01	1.14336e+00	2.25780e+00
[	4.22520e-01	4.22520e-01	4.22520e-01	4.22520e-01	4.22520e-01	]	1.49471e-01	1.04612e+00	2.28558e+00
[	4.40700e-01	4.40700e-01	4.40700e-01	4.40700e-01	4.40700e-01	]	4.17793e-01	9.08273e-01	2.31260e+00
[	5.05230e-01	5.05230e-01	5.05230e-01	5.05230e-01	5.05230e-01	]	6.43115e-01	7.68476e-01	2.33823e+00
[	5.72920e-01	5.72920e-01	5.72920e-01	5.72920e-01	5.72920e-01	]	7.98879e-01	6.61524e-01	2.36211e+00
[	6.21830e-01	6.21830e-01	6.21830e-01	6.21830e-01	6.21830e-01	]	8.88784e-01	5.96519e-01	2.38412e+00
[	6.51050e-01	6.51050e-01	6.51050e-01	6.51050e-01	6.51050e-01	]	9.32704e-01	5.63972e-01	2.40426e+00
[	6.66960e-01	6.66960e-01	6.66960e-01	6.66960e-01	6.66960e-01	]	9.49915e-01	5.51084e-01	2.42261e+00
