[	8.16200e-01	4.65680e-01	1.30510e+00	8.27470e-01	3.66530e-01	]	-1.00000e+00	1.00000e+00	1.12209e+00
[	8.12570e-01	4.62300e-01	1.30060e+00	8.23930e-01	3.63900e-01	]	-9.98327e-01	1.00098e+00	1.12209e+00
[	8.08530e-01	4.58370e-01	1.29550e+00	8.20060e-01	3.61180e-01	]	-9.96356e-01	1.00212e+00	1.12320e+00
[	8.05320e-01	4.55020e-01	1.29130e+00	8.17050e-01	3.59260e-01	]	-9.94658e-01	1.00310e+00	1.12539e+00
[	8.02440e-01	4.51820e-01	1.28740e+00	8.14440e-01	3.57780e-01	]	-9.93011e-01	1.00405e+00	1.12862e+00
[	7.99890e-01	4.48750e-01	1.28390e+00	8.12210e-01	3.56730e-01	]	-9.91417e-01	1.00496e+00	1.13287e+00
[	7.97620e-01	4.45790e-01	1.28060e+00	8.10320e-01	3.56080e-01	]	-9.89856e-01	1.00586e+00	1.13813e+00
[	7.95610e-01	4.42900e-01	1.27760e+00	8.08730e-01	3.55790e-01	]	-9.88317e-01	1.00673e+00	1.14436e+00
[	7.93820e-01	4.40070e-01	1.27480e+00	8.07420e-01	3.55840e-01	]	-9.86790e-01	1.00760e+00	1.15155e+00
[	7.92220e-01	4.37260e-01	1.27210e+00	8.06360e-01	3.56210e-01	]	-9.85260e-01	1.00848e+00	1.15969e+00
[	7.90780e-01	4.34440e-01	1.26960e+00	8.05510e-01	3.56870e-01	]	-9.83717e-01	1.00936e+00	1.16877e+00
[	7.89480e-01	4.31600e-01	1.26710e+00	8.04850e-01	3.57800e-01	]	-9.82147e-01	1.01027e+00	1.17875e+00
[	7.88280e-01	4.28710e-01	1.26470e+00	8.04340e-01	3.58960e-01	]	-9.80539e-01	1.01120e+00	1.18965e+00
[	7.87150e-01	4.25740e-01	1.26230e+00	8.03950e-01	3.60350e-01	]	-9.78879e-01	1.01216e+00	1.20143e+00
[	7.86050e-01	4.22660e-01	1.25990e+00	8.03660e-01	3.61920e-01	]	-9.77153e-01	1.01318e+00	1.21410e+00
[	7.84960e-01	4.19440e-01	1.25740e+00	8.03420e-01	3.63660e-01	]	-9.75347e-01	1.01424e+00	1.22764e+00
[	7.83850e-01	4.16050e-01	1.25480e+00	8.03210e-01	3.65540e-01	]	-9.73447e-01	1.01537e+00	1.24204e+00
[	7.82670e-01	4.12460e-01	1.25210e+00	8.02990e-01	3.67520e-01	]	-9.71436e-01	1.01658e+00	1.25730e+00
[	7.81380e-01	4.08640e-01	1.24910e+00	8.02710e-01	3.69590e-01	]	-9.69298e-01	1.01787e+00	1.27340e+00
