[	6.18660e-01	4.38890e-01	1.14080e+00	5.75830e-01	4.26810e-02	]	-1.00000e+00	1.00000e+00	1.58341e-01
[	6.14640e-01	4.35140e-01	1.13580e+00	5.71900e-01	3.97650e-02	]	-9.98145e-01	1.00108e+00	1.58341e-01
[	6.10550e-01	4.31170e-01	1.13060e+00	5.67980e-01	3.70040e-02	]	-9.96155e-01	1.00224e+00	1.59406e-01
[	6.06740e-01	4.27280e-01	1.12570e+00	5.64380e-01	3.46340e-02	]	-9.94184e-01	1.00337e+00	1.61508e-01
[	6.02990e-01	4.23280e-01	1.12080e+00	5.60910e-01	3.25010e-02	]	-9.92141e-01	1.00455e+00	1.64625e-01
[	5.99240e-01	4.19130e-01	1.11580e+00	5.57510e-01	3.05610e-02	]	-9.90002e-01	1.00577e+00	1.68741e-01
[	5.95430e-01	4.14760e-01	1.11060e+00	5.54100e-01	2.87590e-02	]	-9.87734e-01	1.00707e+00	1.73844e-01
[	5.91490e-01	4.10100e-01	1.10520e+00	5.50620e-01	2.70450e-02	]	-9.85306e-01	1.00846e+00	1.79929e-01
[	5.87350e-01	4.05100e-01	1.09940e+00	5.47010e-01	2.53640e-02	]	-9.82685e-01	1.00996e+00	1.86992e-01
[	5.82920e-01	3.99670e-01	1.09320e+00	5.43180e-01	2.36610e-02	]	-9.79834e-01	1.01160e+00	1.95033e-01
[	5.78130e-01	3.93740e-01	1.08650e+00	5.39050e-01	2.18740e-02	]	-9.76712e-01	1.01339e+00	2.04057e-01
[	5.72880e-01	3.87230e-01	1.07920e+00	5.34540e-01	1.99410e-02	]	-9.73274e-01	1.01537e+00	2.14069e-01
[	5.67090e-01	3.80050e-01	1.07100e+00	5.29550e-01	1.77920e-02	]	-9.69473e-01	1.01756e+00	2.25075e-01
[	5.60630e-01	3.72090e-01	1.06200e+00	5.23990e-01	1.53520e-02	]	-9.65254e-01	1.02000e+00	2.37084e-01
[	5.53420e-01	3.63250e-01	1.05200e+00	5.17730e-01	1.25400e-02	]	-9.60557e-01	1.02271e+00	2.50103e-01
[	5.45310e-01	3.53420e-01	1.04070e+00	5.10670e-01	9.26890e-03	]	-9.55317e-01	1.02572e+00	2.64140e-01
[	5.36170e-01	3.42460e-01	1.02810e+00	5.02670e-01	5.44300e-03	]	-9.49458e-01	1.02908e+00	2.79201e-01
[	5.25870e-01	3.30260e-01	1.01400e+00	4.93600e-01	9.60740e-04	]	-9.42899e-01	1.03282e+00	2.95288e-01
[	5.14260e-01	3.16660e-01	9.98140e-01	4.83300e-01	-4.28620e-03	]	-9.35551e-01	1.03698e+00	3.12401e-01
[	5.01160e-01	3.01520e-01	9.80370e-01	4.71620e-01	-1.04120e-02	]	-9.27314e-01	1.04159e+00	3.30536e-01
[	4.86430e-01	2.84690e-01	9.60460e-01	4.58410e-01	-1.75360e-02	]	-9.18077e-01	1.04668e+00	3.49680e-01
