[	8.21450e-01	4.66390e-01	1.30950e+00	8.34160e-01	3.75140e-01	]	-1.00000e+00	1.00000e+00	1.14772e+00
[	8.17640e-01	4.62840e-01	1.30470e+00	8.30440e-01	3.72380e-01	]	-9.98238e-01	1.00102e+00	1.14772e+00
[	8.13860e-01	4.59200e-01	1.30000e+00	8.26800e-01	3.69780e-01	]	-9.96409e-01	1.00206e+00	1.14847e+00
[	8.10900e-01	4.56220e-01	1.29620e+00	8.24000e-01	3.67930e-01	]	-9.94884e-01	1.00291e+00	1.14994e+00
[	8.08420e-01	4.53570e-01	1.29290e+00	8.21720e-01	3.66550e-01	]	-9.93505e-01	1.00366e+00	1.15211e+00
[	8.06390e-01	4.51220e-01	1.29010e+00	8.19900e-01	3.65620e-01	]	-9.92259e-01	1.00431e+00	1.15494e+00
[	8.04740e-01	4.49130e-01	1.28770e+00	8.18510e-01	3.65110e-01	]	-9.91127e-01	1.00489e+00	1.15842e+00
[	8.03460e-01	4.47270e-01	1.28580e+00	8.17510e-01	3.64970e-01	]	-9.90095e-01	1.00540e+00	1.16253e+00
[	8.02490e-01	4.45610e-01	1.28410e+00	8.16860e-01	3.65180e-01	]	-9.89149e-01	1.00584e+00	1.16725e+00
[	8.01830e-01	4.44130e-01	1.28280e+00	8.16540e-01	3.65730e-01	]	-9.88279e-01	1.00624e+00	1.17258e+00
[	8.01430e-01	4.42810e-01	1.28180e+00	8.16520e-01	3.66580e-01	]	-9.87474e-01	1.00658e+00	1.17849e+00
[	8.01280e-01	4.41620e-01	1.28110e+00	8.16770e-01	3.67730e-01	]	-9.86726e-01	1.00689e+00	1.18499e+00
[	8.01370e-01	4.40560e-01	1.28050e+00	8.17280e-01	3.69150e-01	]	-9.86026e-01	1.00716e+00	1.19205e+00
[	8.01660e-01	4.39600e-01	1.28020e+00	8.18040e-01	3.70830e-01	]	-9.85367e-01	1.00740e+00	1.19967e+00
[	8.02150e-01	4.38730e-01	1.28010e+00	8.19020e-01	3.72760e-01	]	-9.84744e-01	1.00761e+00	1.20786e+00
[	8.02820e-01	4.37940e-01	1.28020e+00	8.20210e-01	3.74920e-01	]	-9.84150e-01	1.00780e+00	1.21659e+00
[	8.03660e-01	4.37230e-01	1.28040e+00	8.21610e-01	3.77310e-01	]	-9.83581e-01	1.00798e+00	1.22587e+00
[	8.04670e-01	4.36570e-01	1.28080e+00	8.23190e-01	3.79930e-01	]	-9.83033e-01	1.00813e+00	1.23570e+00
[	8.05830e-01	4.35970e-01	1.28130e+00	8.24960e-01	3.82760e-01	]	-9.82502e-01	1.00827e+00	1.24607e+00
[	8.07130e-01	4.35420e-01	1.28200e+00	8.26900e-01	3.85790e-01	]	-9.81984e-01	1.00840e+00	1.25699e+00
[	8.08560e-01	4.34900e-01	1.28270e+00	8.29000e-01	3.89030e-01	]	-9.81477e-01	1.00852e+00	1.26845e+00
[	8.10130e-01	4.34420e-01	1.28360e+00	8.31270e-01	3.92460e-01	]	-9.80976e-01	1.00863e+00	1.28045e+00
[	8.11830e-01	4.33960e-01	1.28460e+00	8.33700e-01	3.96090e-01	]	-9.80481e-01	1.00874e+00	1.29300e+00
[	8.13640e-01	4.33530e-01	1.28570e+00	8.36270e-01	3.99920e-01	]	-9.79988e-01	1.00884e+00	1.30610e+00
[	8.15580e-01	4.33110e-01	1.28700e+00	8.39000e-01	4.03920e-01	]	-9.79495e-01	1.00894e+00	1.31976e+00
[	8.17620e-01	4.32710e-01	1.28830e+00	8.41860e-01	4.08120e-01	]	-9.79000e-01	1.00904e+00	1.33397e+00
[	8.19770e-01	4.32320e-01	1.28960e+00	8.44870e-01	4.12500e-01	]	-9.78501e-01	1.00915e+00	1.34874e+00
